driver_id,driver_age,driver_rating,vehicle_condition,vehicle_type
HYDRES02DEL02 ,22,4.5,1,scooter 
VADRES03DEL02 ,27,4.7,1,motorcycle 
BANGRES03DEL02 ,25,4.4,0,motorcycle 
INDORES04DEL02 ,26,4.6,1,scooter 
HYDRES12DEL01 ,27,4.9,1,motorcycle 
JAPRES03DEL02 ,33,4.4,1,scooter 
INDORES08DEL03 ,37,4.1,1,scooter 
MUMRES20DEL02 ,31,3.9,1,scooter 
PUNERES18DEL02 ,24,2.8,2,scooter 
HYDRES03DEL01 ,33,4.8,0,motorcycle 
VADRES12DEL03 ,26,4.4,0,motorcycle 
AURGRES20DEL03 ,27,4.5,1,motorcycle 
SURRES01DEL03 ,37,4.9,0,motorcycle 
VADRES07DEL01 ,23,4.9,0,motorcycle 
SURRES04DEL02 ,37,4.7,2,motorcycle 
VADRES05DEL02 ,20,4.7,0,motorcycle 
JAPRES05DEL02 ,25,4.2,0,motorcycle 
JAPRES14DEL02 ,27,4.5,0,motorcycle 
SURRES19DEL02 ,33,4.8,1,scooter 
GOARES12DEL02 ,32,4.5,0,motorcycle 
BANGRES20DEL01 ,21,4.8,1,motorcycle 
COIMBRES08DEL03 ,22,4.9,2,electric_scooter 
INDORES07DEL01 ,35,4.7,0,motorcycle 
HYDRES13DEL03 ,36,3.5,0,motorcycle 
LUDHRES19DEL02 ,20,4.4,0,motorcycle 
SURRES06DEL01 ,29,4.8,0,motorcycle 
JAPRES16DEL03 ,34,4.5,1,motorcycle 
HYDRES010DEL02 ,NaN ,NaN ,1,motorcycle 
KOCRES010DEL01 ,22,4.9,2,scooter 
BANGRES010DEL01 ,26,4.5,1,motorcycle 
PUNERES14DEL02 ,33,5,1,motorcycle 
MUMRES04DEL03 ,36,5,0,motorcycle 
KOLRES09DEL01 ,29,4.6,1,scooter 
INDORES010DEL01 ,38,4.3,2,scooter 
MYSRES06DEL01 ,27,4.7,1,scooter 
BANGRES01DEL01 ,37,4.1,0,motorcycle 
HYDRES03DEL01 ,35,4.8,1,motorcycle 
HYDRES15DEL01 ,36,4.4,0,motorcycle 
CHENRES19DEL01 ,39,3.7,1,motorcycle 
RANCHIRES010DEL02 ,35,4.9,0,motorcycle 
CHENRES010DEL01 ,28,4.6,2,electric_scooter 
CHENRES19DEL02 ,32,4.7,0,motorcycle 
ALHRES09DEL02 ,38,4.9,0,motorcycle 
LUDHRES11DEL01 ,27,4.8,1,scooter 
VADRES06DEL02 ,31,4.2,2,motorcycle 
AGRRES12DEL01 ,29,3.1,1,motorcycle 
BHPRES08DEL03 ,23,4.8,1,motorcycle 
MYSRES05DEL03 ,38,4.2,2,electric_scooter 
VADRES03DEL02 ,27,4.7,0,motorcycle 
SURRES15DEL01 ,30,4.4,2,scooter 
RANCHIRES08DEL02 ,37,4.5,0,motorcycle 
COIMBRES18DEL03 ,38,4.8,1,motorcycle 
INDORES13DEL02 ,22,4.1,1,motorcycle 
HYDRES18DEL02 ,31,4.6,2,electric_scooter 
VADRES01DEL02 ,25,4.6,1,scooter 
BANGRES19DEL02 ,35,4.4,1,motorcycle 
VADRES01DEL01 ,20,4.4,0,motorcycle 
SURRES08DEL01 ,31,3.7,2,scooter 
MYSRES18DEL03 ,30,4,1,scooter 
JAPRES06DEL02 ,24,4.5,1,scooter 
JAPRES20DEL03 ,32,4.7,2,scooter 
JAPRES11DEL01 ,35,4.6,2,motorcycle 
SURRES08DEL02 ,21,4.9,0,motorcycle 
MUMRES14DEL02 ,21,4.9,0,motorcycle 
SURRES13DEL02 ,20,4.6,0,motorcycle 
KNPRES04DEL01 ,20,4.6,0,motorcycle 
PUNERES18DEL03 ,23,4.7,1,scooter 
SURRES13DEL01 ,30,4.5,2,scooter 
BANGRES15DEL03 ,20,4.6,1,scooter 
VADRES06DEL03 ,39,4.7,0,motorcycle 
ALHRES15DEL02 ,39,4,0,motorcycle 
KOLRES02DEL02 ,37,4.3,0,motorcycle 
KOCRES01DEL03 ,24,4.7,1,scooter 
MUMRES16DEL01 ,29,4.5,2,scooter 
MUMRES12DEL02 ,32,4.4,0,motorcycle 
PUNERES04DEL03 ,39,4.9,2,motorcycle 
PUNERES20DEL03 ,39,4.7,0,motorcycle 
CHENRES02DEL01 ,25,4.6,0,motorcycle 
JAPRES07DEL01 ,33,3.8,1,motorcycle 
PUNERES19DEL02 ,29,4.8,0,motorcycle 
INDORES08DEL02 ,36,4.6,2,scooter 
KOLRES08DEL01 ,NaN ,NaN ,2,scooter 
INDORES08DEL01 ,37,4.7,0,motorcycle 
INDORES04DEL02 ,37,4.7,2,electric_scooter 
BANGRES18DEL02 ,29,4.7,2,electric_scooter 
CHENRES08DEL03 ,22,4.6,2,scooter 
BANGRES14DEL03 ,34,3.7,1,motorcycle 
PUNERES11DEL03 ,33,4.9,2,motorcycle 
RANCHIRES18DEL03 ,36,4.2,1,motorcycle 
INDORES010DEL01 ,24,4.9,2,scooter 
CHENRES09DEL01 ,24,4.6,2,motorcycle 
SURRES06DEL01 ,34,4.1,0,motorcycle 
HYDRES03DEL02 ,23,4.9,1,motorcycle 
BANGRES01DEL02 ,25,4.5,0,motorcycle 
VADRES12DEL01 ,25,4.4,0,motorcycle 
MUMRES08DEL03 ,22,4.6,1,motorcycle 
MYSRES08DEL01 ,38,4.6,0,motorcycle 
SURRES19DEL02 ,37,4.9,1,scooter 
SURRES14DEL03 ,25,4.6,2,scooter 
MUMRES15DEL03 ,36,4.7,1,scooter 
VADRES20DEL01 ,32,4.8,0,motorcycle 
CHENRES13DEL01 ,38,4.5,1,scooter 
JAPRES03DEL02 ,36,4.8,1,motorcycle 
MYSRES03DEL02 ,31,4.4,0,motorcycle 
JAPRES01DEL02 ,35,3.9,1,scooter 
COIMBRES11DEL03 ,23,4.6,1,scooter 
RANCHIRES05DEL02 ,22,4.7,2,motorcycle 
BANGRES010DEL02 ,30,4.6,2,motorcycle 
VADRES07DEL02 ,NaN ,NaN ,1,motorcycle 
INDORES07DEL01 ,28,4.8,2,scooter 
MUMRES06DEL01 ,22,4.6,0,motorcycle 
PUNERES04DEL01 ,26,4,0,motorcycle 
VADRES12DEL03 ,30,4.9,2,scooter 
SURRES19DEL03 ,33,4.5,0,motorcycle 
CHENRES08DEL03 ,38,4.8,0,motorcycle 
INDORES06DEL01 ,28,4.7,2,scooter 
COIMBRES19DEL01 ,25,4.9,2,motorcycle 
HYDRES13DEL02 ,24,4.5,1,motorcycle 
JAPRES04DEL02 ,32,4.7,1,scooter 
MUMRES01DEL01 ,34,4.8,1,scooter 
COIMBRES20DEL01 ,26,4.4,0,motorcycle 
COIMBRES04DEL03 ,27,4.6,2,electric_scooter 
VADRES11DEL01 ,26,4.9,0,motorcycle 
SURRES04DEL01 ,34,4.7,0,motorcycle 
AURGRES06DEL01 ,25,4.9,1,motorcycle 
COIMBRES14DEL03 ,26,4.7,1,motorcycle 
SURRES04DEL01 ,37,4.8,2,scooter 
COIMBRES08DEL01 ,28,4.6,2,motorcycle 
BANGRES04DEL02 ,33,5,2,electric_scooter 
HYDRES07DEL01 ,36,4.3,0,motorcycle 
HYDRES05DEL03 ,24,4.8,2,motorcycle 
PUNERES07DEL02 ,26,4.7,2,scooter 
VADRES05DEL02 ,37,4.7,0,motorcycle 
JAPRES01DEL01 ,34,4.5,0,motorcycle 
MYSRES05DEL02 ,31,4.3,2,scooter 
INDORES15DEL03 ,23,4.5,2,scooter 
JAPRES19DEL02 ,37,4.8,2,scooter 
MYSRES15DEL03 ,21,4.2,0,motorcycle 
COIMBRES05DEL03 ,NaN ,NaN ,2,motorcycle 
LUDHRES16DEL03 ,35,4.7,0,motorcycle 
JAPRES16DEL03 ,24,4.9,0,motorcycle 
LUDHRES09DEL02 ,30,4,0,motorcycle 
CHENRES11DEL03 ,20,5,2,scooter 
COIMBRES05DEL01 ,30,4.1,0,motorcycle 
HYDRES12DEL03 ,21,4.9,2,electric_scooter 
RANCHIRES13DEL01 ,39,4.5,1,motorcycle 
MUMRES16DEL03 ,22,4.8,2,motorcycle 
SURRES06DEL01 ,27,4.8,2,scooter 
BHPRES18DEL01 ,22,4.6,0,motorcycle 
MUMRES14DEL02 ,22,4.6,2,scooter 
MUMRES04DEL02 ,30,4.9,1,motorcycle 
PUNERES11DEL02 ,22,4.7,1,scooter 
GOARES06DEL02 ,24,4.6,2,electric_scooter 
PUNERES15DEL03 ,28,4.7,2,scooter 
DEHRES08DEL03 ,35,4.9,2,motorcycle 
INDORES04DEL03 ,22,5,0,motorcycle 
VADRES19DEL03 ,26,4.2,0,motorcycle 
PUNERES11DEL02 ,27,4.8,1,motorcycle 
MUMRES19DEL01 ,35,4.8,0,motorcycle 
MUMRES17DEL02 ,33,4.2,0,motorcycle 
COIMBRES20DEL03 ,30,4.6,0,motorcycle 
BANGRES16DEL01 ,21,5,1,motorcycle 
MUMRES20DEL03 ,35,4,1,scooter 
COIMBRES01DEL01 ,30,4.6,2,electric_scooter 
BANGRES19DEL02 ,22,4.6,1,scooter 
SURRES11DEL02 ,27,4.9,0,motorcycle 
SURRES04DEL01 ,38,4.8,1,motorcycle 
SURRES02DEL03 ,35,4,2,scooter 
CHENRES010DEL03 ,28,4.6,1,motorcycle 
COIMBRES16DEL02 ,39,4.1,2,electric_scooter 
COIMBRES13DEL02 ,21,4.7,0,motorcycle 
RANCHIRES14DEL02 ,28,4.9,2,motorcycle 
MYSRES13DEL01 ,30,4.9,0,motorcycle 
ALHRES03DEL03 ,38,4.8,2,scooter 
VADRES13DEL03 ,27,4.3,2,motorcycle 
MYSRES05DEL01 ,24,4.3,0,motorcycle 
CHENRES07DEL02 ,25,5,0,motorcycle 
ALHRES06DEL03 ,34,4.9,2,motorcycle 
JAPRES17DEL03 ,24,4.9,0,motorcycle 
MUMRES14DEL02 ,32,4.1,0,motorcycle 
HYDRES19DEL01 ,30,4.7,0,motorcycle 
MUMRES18DEL03 ,27,3.5,0,motorcycle 
MYSRES03DEL03 ,29,4.5,2,motorcycle 
KOLRES20DEL01 ,35,4,2,motorcycle 
KOLRES010DEL02 ,21,4.9,2,motorcycle 
INDORES03DEL03 ,31,4.7,1,scooter 
BANGRES13DEL03 ,24,5,2,scooter 
PUNERES16DEL03 ,37,4.8,1,motorcycle 
MUMRES05DEL01 ,23,4.6,2,scooter 
KOCRES18DEL02 ,NaN ,NaN ,2,motorcycle 
AURGRES08DEL02 ,22,4.8,1,scooter 
INDORES05DEL01 ,26,5,1,motorcycle 
MUMRES07DEL03 ,28,4.9,2,motorcycle 
JAPRES14DEL02 ,35,4.8,0,motorcycle 
DEHRES20DEL03 ,27,4.8,2,motorcycle 
SURRES01DEL01 ,21,4.7,2,scooter 
INDORES01DEL02 ,24,4.7,1,scooter 
HYDRES08DEL01 ,34,4.5,0,motorcycle 
SURRES06DEL01 ,29,5,0,motorcycle 
HYDRES12DEL02 ,39,4.4,0,motorcycle 
BANGRES02DEL03 ,34,4.2,2,scooter 
SURRES16DEL01 ,37,4,1,motorcycle 
INDORES20DEL02 ,NaN ,NaN ,3,electric_scooter 
SURRES20DEL01 ,23,4.8,1,motorcycle 
GOARES18DEL02 ,38,4.2,1,motorcycle 
MUMRES04DEL02 ,34,5,1,motorcycle 
INDORES15DEL03 ,37,4.3,0,motorcycle 
KOLRES010DEL02 ,26,4.8,2,motorcycle 
CHENRES11DEL02 ,38,4.7,0,motorcycle 
PUNERES05DEL02 ,35,3.5,1,scooter 
PUNERES09DEL03 ,30,4.9,2,scooter 
BANGRES14DEL02 ,21,4.6,1,scooter 
RANCHIRES06DEL01 ,36,4.2,0,motorcycle 
AURGRES010DEL01 ,30,4.4,0,motorcycle 
VADRES04DEL01 ,20,4.1,1,scooter 
MYSRES20DEL02 ,20,5,1,motorcycle 
MYSRES20DEL02 ,22,4.9,1,scooter 
PUNERES03DEL02 ,34,4.8,1,motorcycle 
PUNERES02DEL02 ,36,4.9,0,motorcycle 
BANGRES01DEL02 ,24,4.3,1,motorcycle 
COIMBRES14DEL01 ,22,4.8,1,motorcycle 
PUNERES09DEL01 ,29,4.3,1,scooter 
BHPRES17DEL01 ,31,4.9,2,motorcycle 
CHENRES01DEL03 ,29,4.8,2,electric_scooter 
JAPRES20DEL03 ,36,4.6,2,electric_scooter 
MUMRES04DEL02 ,33,4.3,0,motorcycle 
RANCHIRES08DEL03 ,32,4.9,2,electric_scooter 
JAPRES19DEL02 ,29,4.6,0,motorcycle 
RANCHIRES16DEL03 ,34,4.1,2,scooter 
BHPRES08DEL03 ,50,6,3,scooter 
COIMBRES06DEL03 ,21,4.6,2,scooter 
MYSRES17DEL01 ,20,4.4,0,motorcycle 
KOCRES13DEL02 ,33,5,1,motorcycle 
PUNERES010DEL03 ,24,4.6,0,motorcycle 
MYSRES12DEL03 ,28,4.8,2,electric_scooter 
SURRES19DEL03 ,25,4.8,0,motorcycle 
DEHRES05DEL02 ,39,3.8,2,scooter 
MUMRES18DEL02 ,30,4.8,0,motorcycle 
CHENRES07DEL03 ,23,4.6,1,motorcycle 
INDORES14DEL03 ,38,4.1,0,motorcycle 
BANGRES15DEL02 ,38,4.7,2,motorcycle 
COIMBRES18DEL03 ,26,4.9,1,motorcycle 
AURGRES010DEL02 ,29,4.9,2,scooter 
BHPRES010DEL02 ,27,4.9,2,scooter 
CHENRES07DEL01 ,29,4.6,0,motorcycle 
JAPRES08DEL01 ,22,4.6,0,motorcycle 
INDORES09DEL03 ,NaN ,NaN ,2,motorcycle 
VADRES19DEL02 ,22,4.7,0,motorcycle 
COIMBRES010DEL01 ,27,4.5,0,motorcycle 
VADRES12DEL03 ,22,4.7,2,scooter 
CHENRES11DEL02 ,37,3.8,2,scooter 
SURRES06DEL01 ,23,4.6,2,scooter 
VADRES12DEL02 ,29,4.9,0,motorcycle 
VADRES20DEL03 ,34,4.2,2,motorcycle 
CHENRES16DEL01 ,33,4.9,2,electric_scooter 
AURGRES04DEL02 ,32,4.4,0,motorcycle 
CHENRES03DEL03 ,34,4.3,2,scooter 
VADRES06DEL02 ,25,4.8,1,motorcycle 
BANGRES13DEL01 ,23,4.5,0,motorcycle 
HYDRES16DEL02 ,NaN ,NaN ,2,electric_scooter 
INDORES08DEL02 ,32,4.8,1,motorcycle 
CHENRES09DEL02 ,20,4.9,1,scooter 
VADRES17DEL01 ,30,5,2,scooter 
SURRES05DEL01 ,23,5,2,motorcycle 
VADRES04DEL02 ,33,5,0,motorcycle 
CHENRES03DEL01 ,24,4.7,2,electric_scooter 
BANGRES02DEL03 ,38,4.5,1,scooter 
GOARES20DEL02 ,36,3.6,1,motorcycle 
MUMRES15DEL01 ,34,4.9,0,motorcycle 
BANGRES20DEL02 ,32,5,0,motorcycle 
COIMBRES17DEL01 ,30,4.7,2,scooter 
VADRES01DEL03 ,27,4.8,2,scooter 
BANGRES13DEL01 ,26,4.4,0,motorcycle 
MUMRES16DEL01 ,21,5,1,scooter 
MUMRES17DEL03 ,35,4.8,1,motorcycle 
HYDRES13DEL03 ,25,4.1,0,motorcycle 
SURRES19DEL01 ,38,4.9,0,motorcycle 
CHENRES09DEL02 ,39,3.6,1,scooter 
COIMBRES14DEL03 ,21,4.6,1,motorcycle 
MUMRES20DEL02 ,35,4.1,1,scooter 
MYSRES08DEL03 ,38,3.9,2,motorcycle 
INDORES03DEL02 ,32,4.8,1,scooter 
KOCRES06DEL01 ,23,4.9,0,motorcycle 
JAPRES14DEL03 ,28,4.7,0,motorcycle 
SURRES12DEL02 ,35,4.1,0,motorcycle 
RANCHIRES18DEL01 ,31,4.3,0,motorcycle 
JAPRES04DEL03 ,30,4.5,2,scooter 
KNPRES14DEL01 ,39,4.9,0,motorcycle 
KOLRES05DEL02 ,32,4.9,2,motorcycle 
VADRES03DEL02 ,23,4.3,2,motorcycle 
PUNERES14DEL01 ,29,4.7,1,motorcycle 
INDORES02DEL02 ,32,3.8,1,motorcycle 
COIMBRES19DEL02 ,32,5,2,motorcycle 
BANGRES08DEL01 ,20,4.9,2,scooter 
VADRES11DEL03 ,27,4.6,1,motorcycle 
CHENRES18DEL02 ,NaN ,NaN ,0,motorcycle 
JAPRES13DEL02 ,20,4.9,0,motorcycle 
JAPRES06DEL02 ,38,4.6,1,motorcycle 
LUDHRES13DEL01 ,22,4.5,0,motorcycle 
INDORES16DEL01 ,39,4.6,0,motorcycle 
DEHRES05DEL03 ,33,5,2,electric_scooter 
HYDRES14DEL03 ,37,4.1,2,electric_scooter 
COIMBRES19DEL01 ,31,4.8,1,scooter 
LUDHRES02DEL01 ,37,5,1,scooter 
JAPRES11DEL01 ,21,4.8,2,electric_scooter 
AURGRES13DEL02 ,28,4.9,0,motorcycle 
AURGRES15DEL03 ,20,4.9,2,scooter 
JAPRES11DEL03 ,39,4.6,2,electric_scooter 
JAPRES08DEL01 ,38,4.7,2,motorcycle 
CHENRES08DEL01 ,25,4.7,2,electric_scooter 
BANGRES20DEL02 ,NaN ,NaN ,1,motorcycle 
MYSRES19DEL03 ,28,4.8,1,scooter 
SURRES010DEL01 ,28,4.7,0,motorcycle 
SURRES08DEL01 ,35,4.7,2,scooter 
MYSRES15DEL03 ,22,4.9,2,scooter 
RANCHIRES08DEL02 ,38,4.6,1,scooter 
MYSRES04DEL02 ,24,4.8,0,motorcycle 
CHENRES19DEL01 ,33,5,1,motorcycle 
PUNERES12DEL02 ,27,4.9,2,scooter 
RANCHIRES03DEL02 ,24,4.6,1,motorcycle 
BANGRES010DEL01 ,27,4.2,0,motorcycle 
JAPRES08DEL01 ,31,4.7,0,motorcycle 
JAPRES03DEL02 ,37,4.9,0,motorcycle 
MYSRES20DEL01 ,22,4.7,2,scooter 
MYSRES09DEL01 ,31,4.7,1,motorcycle 
PUNERES14DEL01 ,38,4.6,0,motorcycle 
MUMRES17DEL03 ,24,4.4,2,electric_scooter 
KNPRES08DEL02 ,37,5,1,scooter 
VADRES06DEL03 ,34,3.5,0,motorcycle 
CHENRES04DEL02 ,21,4.9,0,motorcycle 
KOLRES12DEL03 ,NaN ,NaN ,3,motorcycle 
BANGRES03DEL02 ,24,4.5,0,motorcycle 
HYDRES15DEL01 ,30,4.4,0,motorcycle 
CHENRES19DEL02 ,31,4.8,1,scooter 
HYDRES19DEL01 ,23,4.6,2,scooter 
VADRES14DEL01 ,29,4.9,2,scooter 
PUNERES12DEL03 ,21,4.7,1,motorcycle 
VADRES010DEL03 ,23,4.5,1,scooter 
LUDHRES04DEL01 ,36,4.8,1,motorcycle 
PUNERES09DEL03 ,35,4.1,1,motorcycle 
JAPRES02DEL01 ,38,3.8,2,motorcycle 
INDORES07DEL01 ,36,4.6,2,electric_scooter 
GOARES19DEL02 ,36,3.5,2,scooter 
CHENRES17DEL02 ,23,4.9,0,motorcycle 
KOLRES09DEL02 ,32,4.8,2,electric_scooter 
VADRES13DEL01 ,35,4.9,0,motorcycle 
MUMRES02DEL02 ,29,4.6,1,motorcycle 
BANGRES08DEL01 ,34,4.6,1,motorcycle 
INDORES04DEL02 ,27,4.7,1,scooter 
ALHRES20DEL03 ,23,4.8,1,motorcycle 
MYSRES02DEL01 ,37,4.5,0,motorcycle 
DEHRES08DEL02 ,32,4.2,1,motorcycle 
SURRES07DEL03 ,21,4.5,0,motorcycle 
RANCHIRES14DEL03 ,25,4.6,1,motorcycle 
KNPRES18DEL02 ,34,4,2,electric_scooter 
SURRES20DEL02 ,28,4.5,0,motorcycle 
CHENRES15DEL02 ,34,4.2,0,motorcycle 
KOCRES01DEL02 ,25,4.6,2,motorcycle 
HYDRES03DEL02 ,NaN ,NaN ,1,motorcycle 
SURRES010DEL02 ,32,4.8,1,scooter 
MUMRES04DEL03 ,25,4.5,1,scooter 
GOARES14DEL03 ,25,2.9,1,scooter 
HYDRES13DEL03 ,22,4.6,0,motorcycle 
MUMRES010DEL01 ,26,4.6,2,motorcycle 
AGRRES16DEL02 ,24,4.8,2,scooter 
VADRES14DEL02 ,NaN ,NaN ,2,scooter 
JAPRES06DEL02 ,36,4.7,2,motorcycle 
MYSRES09DEL01 ,35,3.8,1,motorcycle 
SURRES15DEL03 ,30,4.9,1,motorcycle 
BANGRES08DEL01 ,22,5,0,motorcycle 
PUNERES17DEL02 ,36,4.9,1,scooter 
KOCRES010DEL03 ,39,4.4,0,motorcycle 
BANGRES18DEL02 ,33,4.5,1,scooter 
JAPRES14DEL03 ,37,4.5,0,motorcycle 
SURRES16DEL02 ,37,4.2,2,scooter 
JAPRES07DEL03 ,37,4.8,2,scooter 
CHENRES20DEL02 ,34,4.2,1,scooter 
CHENRES010DEL03 ,30,4.2,0,motorcycle 
JAPRES07DEL01 ,20,3.2,2,scooter 
DEHRES19DEL03 ,28,4.8,2,scooter 
PUNERES15DEL02 ,30,4.7,2,motorcycle 
CHENRES19DEL03 ,25,4.5,0,motorcycle 
BANGRES16DEL03 ,22,4.9,2,scooter 
SURRES18DEL03 ,34,4.2,0,motorcycle 
BANGRES06DEL02 ,22,5,0,motorcycle 
MYSRES20DEL02 ,26,4.8,0,motorcycle 
JAPRES16DEL01 ,22,4.8,0,motorcycle 
COIMBRES03DEL01 ,33,4.3,0,motorcycle 
PUNERES20DEL01 ,38,4.6,2,electric_scooter 
INDORES11DEL01 ,37,4.7,2,scooter 
BHPRES06DEL01 ,32,4.7,1,motorcycle 
MUMRES11DEL02 ,37,4.4,2,motorcycle 
DEHRES11DEL01 ,26,5,1,motorcycle 
COIMBRES15DEL01 ,37,3.3,0,motorcycle 
SURRES010DEL02 ,25,4.5,1,motorcycle 
MUMRES07DEL02 ,29,4.8,2,scooter 
PUNERES05DEL03 ,36,4.6,1,motorcycle 
COIMBRES11DEL02 ,36,4.6,2,electric_scooter 
INDORES07DEL02 ,38,4.6,1,scooter 
KNPRES12DEL01 ,35,4.6,1,motorcycle 
MUMRES010DEL01 ,26,5,0,motorcycle 
MUMRES07DEL01 ,39,4,0,motorcycle 
BHPRES17DEL03 ,23,4.9,0,motorcycle 
CHENRES20DEL01 ,28,4.6,1,motorcycle 
COIMBRES04DEL02 ,21,4.8,0,motorcycle 
INDORES18DEL02 ,24,4.5,2,scooter 
RANCHIRES04DEL02 ,31,4.9,0,motorcycle 
CHENRES19DEL02 ,34,4.9,1,scooter 
PUNERES010DEL01 ,34,4.7,2,motorcycle 
JAPRES01DEL01 ,28,4.9,0,motorcycle 
INDORES04DEL01 ,30,4.1,0,motorcycle 
HYDRES02DEL01 ,33,4.6,0,motorcycle 
HYDRES14DEL02 ,32,4.9,1,scooter 
COIMBRES04DEL01 ,21,4.8,0,motorcycle 
HYDRES05DEL02 ,20,4.8,1,scooter 
INDORES08DEL03 ,37,4.7,1,scooter 
BANGRES18DEL02 ,36,4.9,0,motorcycle 
AGRRES18DEL03 ,26,4.9,2,electric_scooter 
MUMRES18DEL01 ,32,4.6,2,motorcycle 
COIMBRES01DEL02 ,30,4.9,1,motorcycle 
INDORES16DEL01 ,24,4.9,2,scooter 
BANGRES09DEL01 ,36,5,1,motorcycle 
LUDHRES11DEL01 ,NaN ,NaN ,0,motorcycle 
SURRES01DEL01 ,38,4.2,1,motorcycle 
HYDRES19DEL02 ,32,4.7,2,scooter 
SURRES11DEL01 ,35,4.9,2,electric_scooter 
HYDRES07DEL02 ,23,4.5,0,motorcycle 
JAPRES06DEL01 ,32,3.5,2,scooter 
PUNERES13DEL02 ,29,4.3,0,motorcycle 
RANCHIRES19DEL01 ,35,4.5,2,motorcycle 
MUMRES07DEL02 ,33,5,0,motorcycle 
MYSRES12DEL02 ,20,5,0,motorcycle 
JAPRES16DEL03 ,30,4.7,2,scooter 
INDORES08DEL02 ,38,4.8,2,scooter 
ALHRES04DEL03 ,36,4.8,2,scooter 
RANCHIRES03DEL03 ,36,4.8,2,electric_scooter 
AGRRES17DEL01 ,32,4.9,0,motorcycle 
SURRES010DEL02 ,39,4.5,1,motorcycle 
CHENRES15DEL01 ,21,4.6,0,motorcycle 
JAPRES06DEL02 ,23,4.8,2,motorcycle 
ALHRES14DEL03 ,22,4.6,2,scooter 
HYDRES12DEL03 ,33,4.8,2,scooter 
JAPRES16DEL02 ,27,4.9,1,motorcycle 
SURRES17DEL01 ,38,4.4,0,motorcycle 
MYSRES01DEL01 ,23,4,1,scooter 
HYDRES11DEL03 ,NaN ,NaN ,0,motorcycle 
RANCHIRES02DEL03 ,27,4.6,0,motorcycle 
PUNERES05DEL02 ,25,4.9,0,motorcycle 
COIMBRES03DEL02 ,33,4.6,1,scooter 
HYDRES14DEL03 ,37,4.8,1,motorcycle 
HYDRES03DEL02 ,37,4.8,1,scooter 
BANGRES06DEL03 ,39,4.2,1,motorcycle 
COIMBRES13DEL02 ,34,4.8,0,motorcycle 
SURRES11DEL01 ,24,4.8,0,motorcycle 
JAPRES11DEL03 ,26,4.4,0,motorcycle 
CHENRES16DEL03 ,29,4.8,0,motorcycle 
HYDRES11DEL01 ,29,4.9,2,electric_scooter 
HYDRES09DEL02 ,31,4.8,2,scooter 
COIMBRES04DEL02 ,22,4.9,1,scooter 
PUNERES01DEL02 ,36,4.8,2,motorcycle 
HYDRES20DEL02 ,29,4.5,1,motorcycle 
PUNERES15DEL01 ,33,4.6,1,motorcycle 
INDORES19DEL03 ,NaN ,NaN ,2,electric_scooter 
VADRES19DEL01 ,38,4.6,1,scooter 
COIMBRES15DEL02 ,28,4,2,motorcycle 
SURRES13DEL02 ,37,4.7,2,scooter 
PUNERES07DEL01 ,20,4.7,2,electric_scooter 
PUNERES010DEL01 ,25,4.6,0,motorcycle 
AGRRES08DEL02 ,21,4.4,0,motorcycle 
VADRES010DEL01 ,23,4.5,0,motorcycle 
VADRES11DEL03 ,26,5,1,scooter 
BANGRES04DEL01 ,24,4,0,motorcycle 
JAPRES16DEL01 ,30,4.3,2,scooter 
VADRES010DEL02 ,37,4.7,1,scooter 
PUNERES01DEL01 ,23,4.9,1,scooter 
VADRES19DEL02 ,23,4.6,0,motorcycle 
KOLRES04DEL01 ,37,4.1,0,motorcycle 
MYSRES02DEL02 ,23,4.6,0,motorcycle 
HYDRES12DEL03 ,32,4.8,0,motorcycle 
MYSRES16DEL01 ,32,4.8,1,motorcycle 
COIMBRES17DEL01 ,NaN ,NaN ,0,motorcycle 
AGRRES16DEL02 ,29,4.5,2,scooter 
MUMRES08DEL01 ,26,4.6,1,motorcycle 
MYSRES010DEL03 ,27,4.8,1,scooter 
HYDRES17DEL02 ,23,4.7,1,motorcycle 
JAPRES11DEL01 ,34,5,2,scooter 
SURRES05DEL02 ,25,4.5,2,scooter 
INDORES11DEL01 ,24,4.6,2,scooter 
PUNERES06DEL03 ,38,4.7,1,scooter 
LUDHRES010DEL02 ,25,4.7,0,motorcycle 
MYSRES18DEL02 ,30,4.6,2,motorcycle 
CHENRES01DEL01 ,29,4.7,1,scooter 
BANGRES08DEL03 ,32,4.8,0,motorcycle 
DEHRES19DEL03 ,21,4.6,1,motorcycle 
BANGRES15DEL03 ,23,4.5,1,scooter 
COIMBRES08DEL02 ,32,4.8,0,motorcycle 
MUMRES11DEL01 ,28,4.9,2,scooter 
COIMBRES20DEL03 ,27,4.8,1,motorcycle 
JAPRES07DEL03 ,36,4,1,motorcycle 
INDORES12DEL03 ,20,4.4,2,electric_scooter 
COIMBRES06DEL01 ,21,4.5,0,motorcycle 
SURRES02DEL02 ,22,4.8,1,motorcycle 
BANGRES06DEL01 ,34,3.6,1,scooter 
KNPRES07DEL02 ,34,4.6,0,motorcycle 
KOLRES13DEL02 ,23,5,2,scooter 
INDORES17DEL01 ,37,4.9,0,motorcycle 
VADRES02DEL03 ,26,5,0,motorcycle 
MYSRES18DEL02 ,34,3.5,1,scooter 
RANCHIRES19DEL01 ,24,4.6,1,scooter 
VADRES11DEL02 ,NaN ,NaN ,2,motorcycle 
SURRES11DEL02 ,33,4,0,motorcycle 
